sentence_id,token,label
187,Kıymetler,I-ORG
187,Borsası'nda,I-ORG
187,işlem,O
187,görmektedirler,O
187,.,O
188,Otelde,O
188,Holdenın,B-PERSON
188,odasına,O
188,gelir,O
188,fakat,O
188,Holden,B-PERSON
188,Sunny,B-PERSON
188,ile,O
188,sevişmekten,O
188,kaçınır,O
188,.,O
189,Temmuz,B-DATE
189,1883'te,I-DATE
189,ufak,O
189,moda,O
189,eşyalar,O
189,satan,O
189,bir,O
189,dükkan,O
189,işleten,O
189,Hermann,B-PERSON
189,ve,O
189,Julie,B-PERSON
189,Kafka'nın,I-PERSON
189,çocuğunun,O
189,ilki,O
189,olarak,O
189,dünyaya,O
189,gelmiştir,O
189,.,O
190,Pinnacle,B-ORG
190,Studio,I-ORG
190,",",O
190,Pinnacle,B-ORG
190,System,I-ORG
190,firmasının,O
190,yıllardan,O
190,beri,O
190,çıkarttığı,O
190,video,O
190,düzenleme,O
190,yazılımıdır,O
190,.,O
191,yaşında,O
191,MIT'deki,B-ORG
191,güvenli,O
191,akademik,O
191,pozisyonunu,O
191,New,B-ORG
191,York,I-ORG
191,Eyalet,I-ORG
191,Üniversitesinde,I-ORG
191,yönetici,O
191,başkan,O
191,yardımcılığı,O
191,için,O
191,bırakmıştır,O
191,sonrasında,O
191,Cincinnati,B-ORG
191,Üniversitesinde,I-ORG
191,boyunca,O
191,başkanlık,O
191,yapmıştır,O
191,.,O
192,1996,B-DATE
192,yılında,I-DATE
192,ilk,O
192,film,O
192,denemesini,O
192,yönetmen,O
192,Mary,B-PERSON
192,Harron'un,I-PERSON
192,adlı,O
192,filmi,O
192,oldu,O
192,.,O
193,Maitanı,B-PERSON
193,katedralin,O
193,içinin,O
193,mimarisini,O
193,de,O
193,değiştirmiştir,O
193,..,O
193,:,O
193,Fra,B-PERSON
193,Angelico,I-PERSON
193,(,O
193,1395,B-DATE
193,1455,I-DATE
193,),O
193,fresko,O
193,tabloları,O
193,ve,O
193,Luca,B-PERSON
193,Signorelli,I-PERSON
193,(,O
193,1499,B-DATE
193,1502,I-DATE
193,),O
193,(,O
193,),O
193,fresko,O
193,tabloları,O
193,bulunur,O
193,.,O
194,En,O
194,son,O
194,",",O
194,Yeniçeri,B-ORG
194,Ocağı'nın,I-ORG
194,kaldırılmasından,O
194,iki,B-DATE
194,ay,I-DATE
194,önce,O
194,yapılmıştı,O
194,.,O
195,Oyunculuk,O
195,kariyerine,O
195,1960'larda,B-DATE
195,başlayan,O
195,Parker,B-PERSON
195,",",O
195,1965,B-DATE
195,yılında,I-DATE
195,entrikacı,O
195,bir,O
195,baronesi,O
195,canlandırdığı,O
195,filmi,O
195,ile,O
195,dünya,O
195,çapında,O
195,üne,O
195,kavuşmuştu,O
195,.,O
196,Yine,O
196,günümüzde,O
196,kent,O
196,",",O
196,IKEA,B-ORG
196,",",O
196,Electrolux,B-ORG
196,ve,O
196,Husqvarna,B-ORG
196,gibi,O
196,büyük,O
196,markalarının,O
196,ana,O
196,şubelerine,O
196,sahiptir,O
196,.,O
197,Dolayısıyla,O
197,Luke,B-PERSON
197,Ben,I-PERSON
197,Kenobi'nin,I-PERSON
197,aslında,O
197,Obi,B-PERSON
197,Wan,I-PERSON
197,Kenobi,I-PERSON
197,olduğunu,O
197,öğrenir,O
197,.,O
198,Yeşim,B-PERSON
198,karakterini,O
198,canlandıran,O
198,Serenay,B-PERSON
198,Sarıkaya'nın,I-PERSON
198,yerine,O
198,Azra,B-PERSON
198,karakteriyle,O
198,Deniz,B-PERSON
198,Barut,I-PERSON
198,dizi,O
198,kadrosuna,O
198,eklenmiştir,O
198,.,O
199,Bu,O
199,kontenjanın,O
199,yarısı,O
199,(,O
199,yani,O
199,toplam,O
199,kontenjanın,O
199,denk,O
199,düşen,O
199,kontenjan,O
199,),O
199,Galatasaray,B-ORG
199,Lisesi,I-ORG
199,öğrencilerine,O
199,ayrılmıştır,O
199,.,O
200,Colin,B-PERSON
200,Meloy,I-PERSON
200,(,O
200,vokal,O
200,",",O
200,şarkı,O
200,sözleri,O
200,",",O
200,gitar,O
200,),O
200,.,O
201,1985,B-DATE
201,Fransız,B-ORG
201,Kültür,I-ORG
201,Bakanlığının,I-ORG
201,verdiği,O
201,ödülünü,O
201,reddetmiştir,O
201,.,O
202,Metro,B-ORG
202,Group,I-ORG
202,",",O
202,",",O
202,",",O
202,",",O
202,",",O
202,birçok,O
202,şehirde,O
202,açılan,O
202,Saturn,B-ORG
202,ve,O
202,Media,B-ORG
202,Markt,I-ORG
202,mağazalar,O
202,zincirini,O
202,bünyesinde,O
202,barındırır,O
202,.,O
203,Helmer,B-PERSON
203,Arminia,B-ORG
203,Bielefeld'da,I-ORG
203,kariyerine,O
203,başladı,O
203,.,O
204,Poe'nun,B-PERSON
204,1840,B-DATE
204,tarihli,I-DATE
204,isimli,O
204,öykü,O
204,toplamında,O
204,da,O
204,yer,O
204,alan,O
204,hikaye,O
204,",",O
204,defalarca,O
204,sinemaya,O
204,uyarlanmıştır,O
204,.,O
205,cumhuriyet,O
205,olduktan,O
205,sonra,O
205,birlikte,O
205,bağlanıp,O
205,krallık,O
205,rejimi,O
205,getirme,O
205,çabalarına,O
205,girişmişlerse,O
205,de,O
205,MO,B-DATE
205,496,I-DATE
205,de,I-DATE
205,yenmişlerdir,O
205,.,O
206,Grup,O
206,",",O
206,ve,O
206,dünya,O
206,çapında,O
206,profesyonel,O
206,kaykaycı,O
206,ve,O
206,MTV'nin,B-ORG
206,program,O
206,serilerinden,O
206,Viva,B-ORG
206,La,I-ORG
206,Bam'ın,I-ORG
206,yapımcısı,O
206,Bam,B-PERSON
206,Margera'nın,I-PERSON
206,işaretini,O
206,tasarladığı,O
206,ve,O
206,yaptığı,O
206,programlarda,O
206,kullanmasından,O
206,ötürü,O
206,iyice,O
206,tanınmaya,O
206,başlandı,O
206,.,O
207,Film,O
207,",",O
207,sinema,O
207,salonunda,O
207,başlayan,O
207,büyük,O
207,kavgada,O
207,Charlie'nin,B-PERSON
207,perdeye,O
207,fırlatılmasıyla,O
207,son,O
207,bulacaktır,O
207,.,O
208,Third,B-ORG
208,Man,I-ORG
208,Records,I-ORG
208,plak,O
208,şirketinin,O
208,web,O
208,sitesinde,O
208,ve,O
208,kendi,O
208,sitesinde,O
208,albümün,O
208,ilk,O
208,single'ı,O
208,olan,O
208,"""",O
208,"""",O
208,ın,O
208,klibi,O
208,30,B-DATE
208,Ocak,I-DATE
208,2012'de,I-DATE
208,yayımlandı,O
208,.,O
209,Sırasıyla,O
209,;,O
209,Barcelona,B-ORG
209,",",O
209,Granada,B-ORG
209,",",O
209,Cultural,B-ORG
209,Leonesa,I-ORG
209,",",O
209,Perpignan,B-ORG
209,ve,O
209,Elche,B-ORG
209,takımlarında,O
209,oynadı,O
209,.,O
210,Yine,O
210,bu,O
210,dönemde,O
210,egemenliği,O
210,altında,O
210,bulunan,O
210,yeni,O
210,düzenlemeler,O
210,yaparak,O
210,çekilmek,O
210,istemesi,O
210,üzerine,O
210,29,B-DATE
210,Ağustos,I-DATE
210,1955'de,I-DATE
210,",",O
210,ve,O
210,arasında,O
210,görüşmeler,O
210,başladı,O
210,.,O
211,başarılı,O
211,ekipleri,O
211,Preston,B-ORG
211,ve,O
211,Huddersfield,B-ORG
211,de,O
211,yükselemeyen,O
211,ekipler,O
211,olarak,O
211,dikkat,O
211,çekti,O
211,.,O
212,5,B-DATE
212,Nisan,I-DATE
212,2013,I-DATE
212,tarihinde,I-DATE
212,ise,O
212,İstanbul,B-ORG
212,Menkul,I-ORG
212,Kıymetler,I-ORG
212,Borsası,I-ORG
212,olan,O
212,adı,O
212,",",O
212,"""",O
212,Borsa,B-ORG
212,İstanbul,I-ORG
212,"""",O
212,olarak,O
212,değiştirilmiştir,O
212,.,O
213,Üretim,O
213,",",O
213,ihracat,O
213,",",O
213,istihdam,O
213,rakamlarının,O
213,büyüklüğü,O
213,ve,O
213,dünya,O
213,pazarlarındaki,O
213,rekabet,O
213,gücüyle,O
213,ekonomisinde,O
213,çok,O
213,önemli,O
213,bir,O
213,yere,O
213,sahip,O
213,olan,O
213,Zorlu,B-ORG
213,Holding'in,I-ORG
213,başarı,O
213,öyküsünün,O
213,temelleri,O
213,",",O
213,1950'li,B-DATE
213,yılların,I-DATE
213,başında,I-DATE
213,atılmıştır,O
213,.,O
214,2002'nin,B-DATE
214,sonlarına,I-DATE
214,doğru,O
214,Helena,B-PERSON
214,Michaelsen,I-PERSON
214,(,O
214,Şimdiki,O
214,Trial,B-PERSON
214,of,I-PERSON
214,Tears,I-PERSON
214,ve,I-PERSON
214,Imperia,I-PERSON
214,adlı,O
214,grupların,O
214,vokalisti,O
214,),O
214,grubun,O
214,vokalisti,O
214,olsa,O
214,da,O
214,kısa,O
214,zaman,O
214,sonra,O
214,Michaelsen,B-PERSON
214,grubu,O
214,bırakınca,O
214,",",O
214,yerine,O
214,o,O
214,sırada,O
214,Jansen'in,B-PERSON
214,kız,O
214,arkadaşı,O
214,olan,O
214,mezzo,O
214,soprano,O
214,Simone,B-PERSON
214,Simons,I-PERSON
214,geldi,O
214,.,O
215,yaşında,O
215,kentindeki,O
215,Duke,B-ORG
215,Üniversitesi'ne,I-ORG
215,girdi,O
215,ve,O
215,üç,B-DATE
215,yıl,I-DATE
215,sonra,O
215,",",O
215,1961'de,B-DATE
215,mezun,O
215,oldu,O
215,.,O
216,(,O
216,Star,B-ORG
216,TV,I-ORG
216,",",O
216,4,B-DATE
216,27,I-DATE
216,Eylül,I-DATE
216,2009,I-DATE
216,",",O
216,Sunucu,O
216,),O
216,.,O
217,Hamilcar,B-PERSON
217,pazarlığı,O
217,reddedip,O
217,elçileri,O
217,tutuklayınca,O
217,son,O
217,bir,O
217,çabayla,O
217,Kartaca,B-ORG
217,Ordusuna,I-ORG
217,saldıran,O
217,paralı,O
217,askerler,O
217,püskürtülür,O
217,.,O
218,2008,B-DATE
218,yılında,I-DATE
218,grup,O
218,",",O
218,kamusal,O
218,yayın,O
218,kuruluşu,O
218,San,B-ORG
218,Marino,I-ORG
218,RTV,I-ORG
218,(,O
218,SMRTV,B-ORG
218,),O
218,tarafından,O
218,gerçekleştirilen,O
218,temsil,O
218,etmek,O
218,üzere,O
218,görevlendirildi,O
218,.,O
219,ordusunun,O
219,başkomutanlığına,O
219,atandığını,O
219,ise,O
219,Mustafa,B-PERSON
219,Kemal,I-PERSON
219,Paşa'dan,I-PERSON
219,öğrendi,O
219,.,O
220,Cartoon,B-ORG
220,Network,I-ORG
220,",",O
220,2010'un,B-DATE
220,sonlarından,I-DATE
220,beri,O
220,",",O
220,ve,O
220,gibi,O
220,Cartoon,B-PERSON
220,Çizgidizileri'ni,B-PERSON
220,geri,O
220,getirdi,O
220,.,O
221,Apple,B-ORG
221,tarafından,O
221,7,B-DATE
221,Ağustos,I-DATE
221,2006,I-DATE
221,tarihinde,I-DATE
221,duyurulan,O
221,bilgisayardır,O
221,.,O
222,uluslararası,O
222,müsabakalara,O
222,ev,O
222,sahipliği,O
222,yapması,O
222,projesi,O
222,kapsamında,O
222,şehir,O
222,merkezindeki,O
222,arazisi,O
222,karşılığı,O
222,özel,O
222,bir,O
222,şirkete,O
222,yaptırılan,O
222,UEFA'nın,B-ORG
222,yıldız,O
222,verdiği,O
222,stadyumlardan,O
222,biridir,O
222,.,O
223,yaşından,O
223,itibaren,O
223,piyano,O
223,çalmaya,O
223,başlayan,O
223,Goldsmith,B-PERSON
223,",",O
223,ünlü,O
223,piyanist,O
223,Jacob,B-PERSON
223,Gimpel,I-PERSON
223,ile,O
223,piyano,O
223,ve,O
223,bestecilik,O
223,üzerine,O
223,özel,O
223,dersler,O
223,aldı,O
223,.,O
224,Bu,O
224,gitarların,O
224,tanesi,O
224,.,O
224,Ayrıca,O
224,2008,B-DATE
224,yılından,I-DATE
224,itibaren,I-DATE
224,"""",O
224,Ouija,O
224,"""",O
224,adlı,O
224,gitarı,O
224,da,O
224,satışa,O
224,sunulmuştur,O
224,.,O
225,Adı,O
225,Michael,B-PERSON
225,Faraday'ın,I-PERSON
225,adından,O
225,kaynaklanan,O
225,",",O
225,elektrik,O
225,yüklendiğinde,O
225,kutupları,O
225,arasında,O
225,bir,O
225,potansiyel,O
225,farkı,O
225,oluşan,O
225,sığacın,O
225,sığasıdır,O
225,.,O
226,Bunun,O
226,dışında,O
226,2008,B-DATE
226,2009,I-DATE
226,dönemi,I-DATE
226,"""",O
226,"""",O
226,ve,O
226,2009,B-DATE
226,2010,I-DATE
226,döneminde,I-DATE
226,de,O
226,"""",O
226,"""",O
226,adlı,O
226,programı,O
226,Çağla,B-PERSON
226,Şikel,I-PERSON
226,ile,O
226,beraber,O
226,sunmuştur,O
226,.,O
227,Ortaklıkları,O
227,1947,B-DATE
227,yılından,I-DATE
227,1967'ye,I-DATE
227,kadar,I-DATE
227,sürmüş,O
227,ve,O
227,Day'i,B-PERSON
227,20.,B-DATE
227,yüzyılın,I-DATE
227,en,O
227,popüler,O
227,ve,O
227,sevilen,O
227,şarkıcılarından,O
227,biri,O
227,olmasını,O
227,sağlayan,O
227,kayıttan,O
227,fazlasını,O
227,içermektedir,O
227,.,O
228,yengesi,O
228,Cemile,B-PERSON
228,ile,O
228,Danyar'ın,B-PERSON
228,yakınlaştıklarını,O
228,farkındadır,O
228,.,O
229,2010,B-DATE
229,2012,I-DATE
229,yılları,I-DATE
229,arasında,I-DATE
229,ise,O
229,Real,B-ORG
229,Sporting,I-ORG
229,de,I-ORG
229,Gijon,I-ORG
229,takımında,O
229,kiralık,O
229,olarak,O
229,oynadı,O
229,.,O
230,ile,O
230,",",O
230,1700,B-DATE
230,yılında,I-DATE
230,adında,O
230,ayrı,O
230,bir,O
230,antlaşma,O
230,imzaladılar,O
230,.,O
231,Şarkı,O
231,aynı,O
231,zamanda,O
231,Richter,B-PERSON
231,Scale,I-PERSON
231,tarafından,O
231,gelmiş,O
231,geçmiş,O
231,en,O
231,iyi,O
231,şarkı,O
231,olarak,O
231,seçilmiştir,O
231,.,O
232,Wilder,B-PERSON
232,",",O
232,müzik,O
232,sektöründe,O
232,bir,O
232,şarkı,O
232,sözü,O
232,yazar,O
232,ve,O
232,prodüktör,O
232,olarak,O
232,kariyerine,O
232,devam,O
232,etti,O
232,;,O
232,çalıştığı,O
232,kişiler,O
232,arasında,O
232,No,B-PERSON
232,Doubt,I-PERSON
232,",",O
232,702,B-PERSON
232,",",O
232,Christina,B-PERSON
232,Aguilera,I-PERSON
232,",",O
232,Kelly,B-PERSON
232,Clarkson,I-PERSON
232,ve,O
232,Joanna,B-PERSON
232,Pacitti,I-PERSON
232,yer,O
232,almaktadır,O
232,.,O
233,Serinin,O
233,kitabı,O
233,boyunca,O
233,Bella,B-PERSON
233,",",O
233,sevgilisi,O
233,Edward'ın,B-PERSON
233,harika,O
233,vücudunu,O
233,anlatır,O
233,.,O
234,Oyunculuk,O
234,kariyerine,O
234,henüz,O
234,yaşındayken,O
234,sahneye,O
234,çıkarak,O
234,başlayan,O
234,Stark,B-PERSON
234,",",O
234,II.,B-DATE
234,Dünya,I-DATE
234,Savaşı,I-DATE
234,yıllarında,O
234,Sellers,B-PERSON
234,",",O
234,Tony,B-PERSON
234,Hancock,I-PERSON
234,ve,O
234,Dick,B-PERSON
234,Emery,I-PERSON
234,ile,O
234,dünyayı,O
234,dolaşarak,O
234,cephedeki,O
234,askerlerine,O
234,moral,O
234,vermeye,O
234,çalışmıştı,O
234,.,O
235,Bölümde,O
235,",",O
235,Bart,B-PERSON
235,",",O
235,kasabanın,O
235,ortasında,O
235,yer,O
235,alan,O
235,Jebediah,B-PERSON
235,Springfield'ın,I-PERSON
235,heykelinin,O
235,başını,O
235,",",O
235,kendisinden,O
235,büyük,O
235,hayran,O
235,olduğu,O
235,çocuk,O
235,olan,O
235,Jimbo,B-PERSON
235,",",O
235,Dolph,B-PERSON
235,ile,O
235,Kearney'yi,B-PERSON
235,etkilemek,O
235,için,O
235,keser,O
235,.,O
236,1937'de,B-DATE
236,kimya,O
236,fakültesi,O
236,mezunu,O
236,oldu,O
236,.,O
237,RSA,B-ORG
237,",",O
237,güvenliği,O
237,tam,O
237,sayıları,O
237,çarpanlarına,O
237,ayrımanın,O
237,algoritmik,O
237,zorluğuna,O
237,dayanan,O
237,bir,O
237,tür,O
237,Açık,O
237,anahtarlı,O
237,şifreleme,O
237,yöntemidir,O
237,.,O
238,Mimar,B-PERSON
238,Sinan'ın,I-PERSON
238,ve,O
238,Mehmed,B-PERSON
238,Ağa'nın,I-PERSON
238,kullandığı,O
238,kubbe,O
238,planını,O
238,tekrarlar,O
238,.,O
239,Daniel,B-PERSON
239,Wu,I-PERSON
239,Yin,I-PERSON
239,Cho,I-PERSON
239,",",O
239,yönetmen,O
239,",",O
239,yapımcı,O
239,ve,O
239,aktör,O
239,.,O
240,Destekleyen,O
240,lideri,O
240,durumundaki,O
240,Pyotr,B-PERSON
240,Struve,I-PERSON
240,idi,O
240,.,O
241,Bu,O
241,süreçte,O
241,ve,O
241,1970,B-DATE
241,"""",I-DATE
241,lerin,I-DATE
241,kalan,O
241,süresinde,O
241,grup,O
241,aralıksız,O
241,turne,O
241,ve,O
241,enerjik,O
241,sahne,O
241,gösterileriyle,O
241,"""",O
241,nin,O
241,önde,O
241,gelen,O
241,Rock,O
241,gruplarından,O
241,oldu,O
241,.,O
242,Bu,O
242,dağılmadan,O
242,sonra,O
242,",",O
242,birkaç,O
242,müzik,O
242,grubu,O
242,ile,O
242,de,O
242,çalışmaya,O
242,başlayan,O
242,O'Day,B-PERSON
242,",",O
242,sonunda,O
242,",",O
242,1944,B-DATE
242,Nisan'ında,I-DATE
242,Stan,B-PERSON
242,Kenton'un,I-PERSON
242,grubuna,O
242,katıldı,O
242,.,O
243,Rua'nın,B-PERSON
243,ölümü,O
243,üzerine,O
243,Attila,B-PERSON
243,ve,O
243,Bleda,B-PERSON
243,",",O
243,başına,O
243,geçmiştir,O
243,.,O
244,İstanbul,B-ORG
244,Atatürk,I-ORG
244,Fen,I-ORG
244,Lisesi,I-ORG
244,",",O
244,yanında,O
244,",",O
244,Murat'ın,B-PERSON
244,(,O
244,1960'larda,B-DATE
244,yıkılmıştır,O
244,),O
244,olarak,O
244,bilinen,O
244,tarihi,O
244,bir,O
244,alan,O
244,içinde,O
244,bulunmaktadır,O
244,.,O
245,Fransa,B-ORG
245,Dışişleri,I-ORG
245,Bakanlığı'na,I-ORG
245,bu,O
245,konuda,O
245,birkaç,O
245,kez,O
245,mektup,O
245,yazan,O
245,ama,O
245,yanıt,O
245,alamayan,O
245,Hüseyin,B-PERSON
245,",",O
245,29,B-DATE
245,Nisan,I-DATE
245,1827'de,I-DATE
245,",",O
245,Pierre,B-PERSON
245,Deval,I-PERSON
245,ile,O
245,sert,O
245,bir,O
245,görüşme,O
245,yaptı,O
245,.,O
246,Monge,B-PERSON
246,",",O
246,bunlardan,O
246,başka,O
246,",",O
246,integral,O
246,alınabilme,O
246,şartını,O
246,tatmin,O
246,etmeyen,O
246,ve,O
246,o,O
246,zamana,O
246,kadar,O
246,herhangi,O
246,bir,O
246,anlamdan,O
246,yoksun,O
246,oldukları,O
246,kabul,O
246,edilen,O
246,"""",O
246,Total,O
246,Diferansiyelli,O
246,denklemlerin,O
246,"""",O
246,de,O
246,geometrik,O
246,anlamlarını,O
246,belirlemiştir,O
246,.,O
247,Seagal,B-PERSON
247,1997,B-DATE
247,yılında,I-DATE
247,Haruo,B-PERSON
247,Matsuoka,I-PERSON
247,ile,O
247,yollarını,O
247,ayırdı,O
247,ve,O
247,okulunu,O
247,sorumluluğunu,O
247,Matsuoka'ya,B-PERSON
247,bıraktı,O
247,.,O
248,1983,B-DATE
248,yılında,I-DATE
248,César,B-PERSON
248,Luis,I-PERSON
248,Menotti,I-PERSON
248,teknik,O
248,direktörlüğünde,O
248,Maradonalı,B-PERSON
248,Barcelona,B-ORG
248,",",O
248,Real,B-ORG
248,Madrid'i,I-ORG
248,eleyerek,O
248,",",O
248,Athletic,B-ORG
248,Bilbao'yu,I-ORG
248,yenerek,O
248,aldı,O
248,.,O
249,Mike,B-PERSON
249,Kroeger,I-PERSON
249,(,O
249,1995,B-DATE
249,günümüz,I-DATE
249,),O
249,bas,O
249,gitar,O
249,.,O
250,Kenan,B-PERSON
250,Doğulu,I-PERSON
250,ile,O
250,"""",O
250,"""",O
250,albümünde,O
250,"""",O
250,"""",O
250,isimli,O
250,şarkısında,O
250,ve,O
250,Enbe,B-PERSON
250,Orkestrası'nın,I-PERSON
250,albümünde,O
250,Sezen,B-PERSON
250,Aksu,I-PERSON
250,klasiği,O
250,"""",O
250,"""",O
250,şarkısında,O
250,yaptığı,O
250,hip,O
250,hop,O
250,yorumuyla,O
250,ustalığını,O
250,bir,O
250,kez,O
250,daha,O
250,sergiledi,O
250,.,O
251,",",O
251,29,B-DATE
251,Mart,I-DATE
251,Cuma,I-DATE
251,akşamı,I-DATE
251,açılış,O
251,töreniyle,O
251,başladı,O
251,.,O
252,Bu,O
252,dönemde,O
252,Ak,B-ORG
252,Parti'ye,I-ORG
252,geçmeyen,O
252,Mehmet,B-PERSON
252,Bekaroğlu,I-PERSON
252,bir,O
252,süre,O
252,siyasi,O
252,faaliyetlerine,O
252,ara,O
252,verdikten,O
252,sonra,O
252,2014,B-DATE
252,yılında,I-DATE
252,yapılacak,O
252,olan,O
252,yerel,O
252,seçimler,O
252,için,O
252,Saadet,B-ORG
252,Partisi'nden,I-ORG
252,aday,O
252,olmuştur,O
252,.,O
253,Ivan,B-PERSON
253,Gaparovi,I-PERSON
253,",",O
253,politikacı,O
253,ve,O
253,hukuk,O
253,profesörü,O
253,olan,O
253,Gaparovi,B-PERSON
253,",",O
253,2004,B-DATE
253,2014,I-DATE
253,yılları,I-DATE
253,arası,I-DATE
253,eski,O
253,Cumhurbaşkanıdır,O
253,.,O
254,kökenli,O
254,bir,O
254,terim,O
254,olan,O
254,entelijansiya,O
254,",",O
254,sosyal,O
254,bilimciler,O
254,tarafından,O
254,",",O
254,özellikle,O
254,19.,B-DATE
254,yüzyılda,I-DATE
254,ayrı,O
254,bir,O
254,sınıf,O
254,veya,O
254,sosyal,O
254,tabaka,O
254,olarak,O
254,aydınlar,O
254,topluluğunu,O
254,tanımlamakta,O
254,kullanılmıştır,O
254,.,O
255,Babası,O
255,Mehmed,B-PERSON
255,Efendi,I-PERSON
255,",",O
255,annesi,O
255,idi,O
255,.,O
256,Albüm,O
256,Sire,B-ORG
256,Records,I-ORG
256,tarafından,O
256,18,B-DATE
256,Kasım,I-DATE
256,1987'de,I-DATE
256,yayımlanmıştır,O
256,.,O
257,1997,B-DATE
257,yılında,I-DATE
257,Zeki,B-PERSON
257,Demirkubuz'un,I-PERSON
257,yönettiği,O
257,"""",O
257,"""",O
257,adlı,O
257,filmde,O
257,Yusuf,B-PERSON
257,karakteriyle,O
257,",",O
257,",",O
257,ve,O
257,ödüllerini,O
257,almıştır,O
257,.,O
258,Full,B-PERSON
258,Moon,I-PERSON
258,wo,I-PERSON
258,Sagashite,I-PERSON
258,yaşındaki,O
258,Mitsuki,B-PERSON
258,Kouyama'nın,I-PERSON
258,öyküsüne,O
258,odaklanır,O
258,.,O
259,",",O
259,Alman,B-ORG
259,Demiryolları'nın,I-ORG
259,(,O
259,Deutsche,B-ORG
259,Bahn,I-ORG
259,),O
259,",",O
259,KölnBonnKoblenz,B-ORG
259,ana,O
259,demiryolu,O
259,hattında,O
259,merkezi,O
259,istasyonlarından,O
259,birisidir,O
259,.,O
260,Laxdæla,B-PERSON
260,saga,I-PERSON
260,",",O
260,yaklaşık,O
260,1006,B-DATE
260,yılında,I-DATE
260,doğan,O
260,Bolli,B-PERSON
260,Bollason'un,I-PERSON
260,bilinen,O
260,ilk,O
260,ya,O
260,da,O
260,Vareg,O
260,Muhafızı,O
260,olduğunu,O
260,bildirir,O
260,.,O
261,Amalrik,B-PERSON
261,komutasındaki,O
261,ise,O
261,ancak,O
261,Ekim'de,B-DATE
261,girip,O
261,hücuma,O
261,ve,O
261,kaleyi,O
261,kuşatmaya,O
261,başladı,O
261,.,O
262,2004'te,B-DATE
262,boşanmışlarıdr,O
262,.,O
263,Üzeyir,B-PERSON
263,Hacıbeyov,I-PERSON
263,bu,O
263,halk,O
263,destanın,O
263,o,O
263,zamanki,O
263,içinde,O
263,iyi,O
263,bilinen,O
263,versiyonunu,O
263,geliştirmeye,O
263,karar,O
263,verip,O
263,1932,B-DATE
263,1936,I-DATE
263,döneminde,I-DATE
263,operayı,O
263,hazırlamak,O
263,için,O
263,uğraş,O
263,vermiştir,O
263,.,O
264,merkez,O
264,sağ,O
264,hükümetlerinde,O
264,ise,O
264,Ekonomi,O
264,Bakanı,O
264,ve,O
264,Başbakan,O
264,Yardımcısı,O
264,olarak,O
264,görev,O
264,yaptı,O
264,(,O
264,1989,B-DATE
264,1994,I-DATE
264,),O
264,.,O
264,Willem,B-PERSON
264,Kok,I-PERSON
264,1989,B-DATE
264,yılında,I-DATE
264,Sosyalist,B-ORG
264,Enternasyonal'in,I-ORG
264,başkan,O
264,yardımcılığı,O
264,görevini,O
264,de,O
264,üstlendi,O
264,.,O
265,28,B-DATE
265,Eylül'de,I-DATE
265,olarak,O
265,telefonlarda,O
265,yayınlanan,O
265,parça,O
265,9,B-DATE
265,Ekim'de,I-DATE
265,de,O
265,internet,O
265,ortamında,O
265,resmi,O
265,olarak,O
265,hayranların,O
265,beğenisine,O
265,sunuldu,O
265,.,O
266,Melissa,B-PERSON
266,Joan,I-PERSON
266,Catherine,I-PERSON
266,Hart,I-PERSON
266,",",O
266,oyuncu,O
266,",",O
266,yönetmen,O
266,",",O
266,yapımcı,O
266,",",O
266,yazar,O
266,ve,O
266,şarkıcı,O
266,.,O
267,Sam,B-PERSON
267,Dew,I-PERSON
267,",",O
267,Rihanna,B-PERSON
267,Fenty,I-PERSON
267,",",O
267,Warren,B-PERSON
267,Felder,I-PERSON
267,",",O
267,Ronald,B-PERSON
267,"""",I-PERSON
267,Flip,I-PERSON
267,"""",I-PERSON
267,Colson,I-PERSON
267,ve,O
267,Andrew,B-PERSON
267,Wansel,I-PERSON
267,tarafından,O
267,yazılmıştır,O
267,.,O
268,Paksinu,B-PERSON
268,1973,B-DATE
268,yılında,I-DATE
268,kanserden,O
268,ölmüştür,O
268,.,O
269,Grup,O
269,2008,B-DATE
269,yılında,I-DATE
269,ise,O
269,albümü,O
269,piyasaya,O
269,sürmüştür,O
269,.,O
270,1999'da,B-DATE
270,geldiği,O
270,Carlton'da,B-ORG
270,forvet,O
270,hattının,O
270,önemli,O
270,isimlerinden,O
270,biri,O
270,olan,O
270,Thompson,B-PERSON
270,",",O
270,2001'de,B-DATE
270,dönerek,O
270,Marconi,B-PERSON
270,Stallions,I-PERSON
270,ile,O
270,anlaştı,O
270,.,O
271,Chiron,B-PERSON
271,ya,O
271,da,O
271,Cheiron,B-PERSON
271,mitolojisi'ne,O
271,göre,O
271,yarısı,O
271,insan,O
271,",",O
271,yarısı,O
271,at,O
271,olan,O
271,ve,O
271,tıbbı,O
271,keşfeden,O
271,varlık,O
271,.,O
272,Non,B-ORG
272,İyonizan,I-ORG
272,Radyasyondan,I-ORG
272,Korunma,I-ORG
272,",",I-ORG
272,Araştırma,I-ORG
272,ve,I-ORG
272,Uygulama,I-ORG
272,Merkezi,I-ORG
272,(,I-ORG
272,GNRK,I-ORG
272,),I-ORG
272,thumb|,O
272,px|right|Arka,O
272,yüzünde,O
272,ve,O
272,Kemalettin'in,B-PERSON
272,bir,O
272,portresi,O
272,bulunan,O
272,.,O
273,1963,B-DATE
273,yılında,I-DATE
273,da,O
273,kazanarak,O
273,kupa,O
273,kazanan,O
273,takımı,O
