sentence_id,token,label
763,örgütün,O
763,şuanki,O
763,hali,O
763,olan,O
763,P,O
763,.,O
764,Yirminci,B-DATE
764,yüzyıldaki,I-DATE
764,uzmanlar,O
764,Dumas'nın,B-PERSON
764,babası,O
764,olduğu,O
764,çocuk,O
764,daha,O
764,buldular,O
764,.,O
765,İlk,O
765,olarak,O
765,3,B-DATE
765,Aralık,I-DATE
765,1994,I-DATE
765,tarihinde,I-DATE
765,",",O
765,tanıtılan,O
765,marka,O
765,kapsamında,O
765,",",O
765,ve,O
765,nesil,O
765,video,O
765,oyun,O
765,konsolları,O
765,üretildi,O
765,.,O
766,Lee,B-PERSON
766,Billboard,I-PERSON
766,veRolling,O
766,Stone,O
766,a,O
766,albümün,O
766,Björk,B-PERSON
766,",",O
766,Depeche,B-PERSON
766,Mode,I-PERSON
766,",",O
766,Massive,B-PERSON
766,Attack,I-PERSON
766,",",O
766,MGMT,B-PERSON
766,ve,O
766,Portishead'den,B-PERSON
766,esinlendiğini,O
766,söyleyerek,O
766,şunları,O
766,ekledi,O
766,",",O
766,"""",O
766,MGMT'yi,B-PERSON
766,ilk,O
766,duyduğum,O
766,zamanı,O
766,anımsıyorum,O
766,",",O
766,ilk,O
766,albümlerini,O
766,gerçekten,O
766,çok,O
766,sevmiştim,O
766,.,O
767,kadın,O
767,cumhurbaşkanı,O
767,olan,O
767,Grybauskait,B-PERSON
767,",",O
767,daha,O
767,önce,O
767,dışişleri,O
767,bakan,O
767,yardımcılığı,O
767,",",O
767,maliye,B-ORG
767,bakanlığı,I-ORG
767,ve,O
767,finansal,O
767,programlama,O
767,ve,O
767,bütçeden,O
767,sorumlu,O
767,Avrupa,B-ORG
767,Birliği,I-ORG
767,komisyonu,I-ORG
767,üyeliği,O
767,görevlerinde,O
767,bulundu,O
767,.,O
768,Bu,O
768,aracın,O
768,bulunmayan,O
768,",",O
768,Fiat'ın,B-ORG
768,resmi,O
768,modifiye,O
768,şirketi,O
768,Abarth,B-ORG
768,tarafından,O
768,geliştirilen,O
768,motorlu,O
768,versiyonu,O
768,1970'li,B-DATE
768,yıllarda,I-DATE
768,boy,O
768,göstermiş,O
768,ve,O
768,pek,O
768,çok,O
768,başarı,O
768,elde,O
768,etmiştir,O
768,.,O
769,Bu,O
769,kararın,O
769,",",O
769,bütün,O
769,Bney,B-ORG
769,Menaşe'nin,I-ORG
769,getirilmesi,O
769,için,O
769,çaba,O
769,veren,O
769,Şavey,B-ORG
769,İsrael'in,I-ORG
769,önünde,O
769,bir,O
769,engel,O
769,olacağı,O
769,öngörülmektedir,O
769,;,O
769,çünkü,O
769,Bney,B-ORG
769,Menaşe,I-ORG
769,üyeleri,O
769,teker,O
769,teker,O
769,göç,O
769,etmek,O
769,yerine,O
769,varan,O
769,gruplar,O
769,halinde,O
769,toplu,O
769,göçlerde,O
769,bulunmaktadır,O
769,.,O
770,George,B-PERSON
770,Albert,I-PERSON
770,Smith,I-PERSON
770,tarafından,O
770,William,B-PERSON
770,Norman,I-PERSON
770,Lascelles,I-PERSON
770,Davidson'un,I-PERSON
770,çalışmalarından,O
770,esinlenilerek,O
770,1906,B-DATE
770,yılında,I-DATE
770,geliştirilmiştir,O
770,.,O
771,ve,O
771,eğitim,O
771,gören,O
771,Askeri,O
771,",",O
771,1909'da,B-DATE
771,görev,O
771,aldı,O
771,.,O
772,Aziz,B-PERSON
772,Behiç,I-PERSON
772,(,O
772,d.,O
772,16,B-DATE
772,Aralık,I-DATE
772,1990,I-DATE
772,",",O
772,),O
772,",",O
772,Avustralya,B-ORG
772,Millî,I-ORG
772,Futbol,I-ORG
772,Takımında,I-ORG
772,oynayan,O
772,",",O
772,Bursaspor'lu,B-ORG
772,futbolcu,O
772,.,O
773,Azercell,B-ORG
773,şirketi,O
773,",",O
773,iskanlı,O
773,bölgenin,O
773,ise,O
773,kapsama,O
773,alanına,O
773,sahiptir,O
773,.,O
774,Mirren,B-PERSON
774,",",O
774,yaşında,O
774,iken,O
774,seçmelerine,O
774,katıldı,O
774,ve,O
774,kabul,O
774,edildi,O
774,.,O
775,",",O
775,ve,O
775,yayınlayan,O
775,",",O
775,Hürriyet,B-ORG
775,Gazetecilik,I-ORG
775,ve,I-ORG
775,Matbaacılık,I-ORG
775,A.Ş.,I-ORG
775,ile,O
775,ve,O
775,yayınlayan,O
775,Doğan,B-ORG
775,Gazetecilik,I-ORG
775,A.Ş.,I-ORG
775,halka,O
775,açık,O
775,şirketler,O
775,olarak,O
775,İstanbul,B-ORG
775,Menkul,I-ORG
775,Kıymetler,I-ORG
775,Borsası'nda,I-ORG
775,işlem,O
775,görmektedirler,O
775,.,O
776,",",O
776,şarkıcı,O
776,Pink'in,B-PERSON
776,dördüncü,O
776,stüdyo,O
776,albümüdür,O
776,.,O
777,Otelde,O
777,Holdenın,B-PERSON
777,odasına,O
777,gelir,O
777,fakat,O
777,Holden,B-PERSON
777,Sunny,B-PERSON
777,ile,O
777,sevişmekten,O
777,kaçınır,O
777,.,O
778,Temmuz,B-DATE
778,1883'te,I-DATE
778,ufak,O
778,moda,O
778,eşyalar,O
778,satan,O
778,bir,O
778,dükkan,O
778,işleten,O
778,Hermann,B-PERSON
778,ve,O
778,Julie,B-PERSON
778,Kafka'nın,I-PERSON
778,çocuğunun,O
778,ilki,O
778,olarak,O
778,dünyaya,O
778,gelmiştir,O
778,.,O
779,şu,O
779,anki,O
779,Angela,B-PERSON
779,Merkel'dir,I-PERSON
779,(,O
779,CDU,O
779,),O
779,.,O
780,1910,B-DATE
780,yılı,I-DATE
780,başından,I-DATE
780,itibaren,I-DATE
780,",",O
780,faaliyetlerine,O
780,büyük,O
780,hız,O
780,vermişlerdi,O
780,.,O
781,Pinnacle,B-ORG
781,Studio,I-ORG
781,",",O
781,Pinnacle,B-ORG
781,System,I-ORG
781,firmasının,O
781,yıllardan,O
781,beri,O
781,çıkarttığı,O
781,video,O
781,düzenleme,O
781,yazılımıdır,O
781,.,O
782,yaşında,O
782,MIT'deki,B-ORG
782,güvenli,O
782,akademik,O
782,pozisyonunu,O
782,New,B-ORG
782,York,I-ORG
782,Eyalet,I-ORG
782,Üniversitesinde,I-ORG
782,yönetici,O
782,başkan,O
782,yardımcılığı,O
782,için,O
782,bırakmıştır,O
782,sonrasında,O
782,Cincinnati,B-ORG
782,Üniversitesinde,I-ORG
782,boyunca,O
782,başkanlık,O
782,yapmıştır,O
782,.,O
783,1972,B-DATE
783,yılında,I-DATE
783,Cabral,B-PERSON
783,bağımsızlık,O
783,kararı,O
783,için,O
783,bir,O
783,Halk,O
783,Meclisi,O
783,oluşturma,O
783,girişimlerine,O
783,başlayacak,O
783,ancak,O
783,ajanlarının,O
783,da,O
783,yardımıyla,O
783,yerel,O
783,bir,O
783,düşmanı,O
783,tarafından,O
783,öldürülecektir,O
783,.,O
784,1996,B-DATE
784,yılında,I-DATE
784,ilk,O
784,film,O
784,denemesini,O
784,yönetmen,O
784,Mary,B-PERSON
784,Harron'un,I-PERSON
784,adlı,O
784,filmi,O
784,oldu,O
784,.,O
785,Nandu,O
785,ve,O
785,Darwin,B-PERSON
785,nandusu,O
785,olmak,O
785,üzere,O
785,cinsi,O
785,vardır,O
785,.,O
786,Bunlardan,O
786,en,O
786,bilinenleri,O
786,",",O
786,ve,O
786,.,O
786,14.,B-DATE
786,yüzyıldan,I-DATE
786,başlayarak,I-DATE
786,1666'daki,I-DATE
786,kadar,O
786,cadde,O
786,hızla,O
786,gelişmiş,O
786,ve,O
786,bu,O
786,yangında,O
786,büyük,O
786,zarar,O
786,görmüştür,O
786,.,O
787,Paulo,B-PERSON
787,Lizzie'ye,I-PERSON
787,onun,O
787,bir,O
787,şarkıcı,O
787,olan,O
787,Isabella'ya,B-PERSON
787,çok,O
787,benzediğini,O
787,söyler,O
787,.,O
788,Ülkesinin,O
788,takımlarından,O
788,Nantes'da,B-ORG
788,oynamaktadır,O
788,.,O
789,Bonobo,B-PERSON
789,gerçek,O
789,ismi,O
789,Simon,B-PERSON
789,Green,I-PERSON
789,olan,O
789,yapımcı,O
789,",",O
789,müzisyen,O
789,ve,O
789,DJ'dir,O
789,.,O
789,yaşında,O
789,yerleşti,O
789,ve,O
789,burada,O
789,albümü,O
789,",",O
789,çıkardı,O
789,.,O
790,medya,O
790,organizasyonları,O
790,arasında,O
790,Vatikan,B-ORG
790,Radyosu,I-ORG
790,",",O
790,Vatikan,B-ORG
790,Televizyonu,I-ORG
790,",",O
790,Vatikan'ın,B-ORG
790,Gündelik,I-ORG
790,Gazetesi,I-ORG
790,olan,O
790,L'Osservatore,B-ORG
790,Romano,I-ORG
790,ve,O
790,diğer,O
790,medya,O
790,aktiviteleri,O
790,.,O
791,müzisyen,O
791,Enya'nın,B-PERSON
791,stüdyo,O
791,albümüdür,O
791,.,O
792,nüfusa,O
792,sahip,O
792,(,O
792,2005,B-DATE
792,),O
792,olan,O
792,şehir,O
792,Bernardo,B-PERSON
792,O'Higgins'in,I-PERSON
792,başkentidir,O
792,.,O
793,Lizzy,B-PERSON
793,daha,O
793,sonra,O
793,Jason,B-PERSON
793,Mraz'ın,I-PERSON
793,"""",O
793,"""",O
793,adlı,O
793,şarkısının,O
793,klibinde,O
793,oynadı,O
793,.,O
794,Arya,B-PERSON
794,",",O
794,opera,O
794,eserinde,O
794,",",O
794,solistlerden,O
794,birinin,O
794,orkestra,O
794,eşliğinde,O
794,söylediği,O
794,",",O
794,genellikle,O
794,kendi,O
794,içinde,O
794,bütünlüğü,O
794,olan,O
794,şarkı,O
794,.,O
795,Genel,O
795,Koordinatörlüğünü,O
795,Hakan,B-PERSON
795,Tekin'in,I-PERSON
795,yapmakta,O
795,olduğu,O
795,kulüp,O
795,",",O
795,7,B-DATE
795,Haziran,I-DATE
795,2013,I-DATE
795,tarihi,I-DATE
795,itibariyle,I-DATE
795,teknik,O
795,direktörlüğe,O
795,Necdet,B-PERSON
795,Toker'i,I-PERSON
795,getirmiştir,O
795,.,O
796,Maitanı,B-PERSON
796,katedralin,O
796,içinin,O
796,mimarisini,O
796,de,O
796,değiştirmiştir,O
796,..,O
796,:,O
796,Fra,B-PERSON
796,Angelico,I-PERSON
796,(,O
796,1395,B-DATE
796,1455,I-DATE
796,),O
796,fresko,O
796,tabloları,O
796,ve,O
796,Luca,B-PERSON
796,Signorelli,I-PERSON
796,(,O
796,1499,B-DATE
796,1502,I-DATE
796,),O
796,(,O
796,),O
796,fresko,O
796,tabloları,O
796,bulunur,O
796,.,O
797,2007,B-DATE
797,yılı,I-DATE
797,içerisinde,I-DATE
797,",",O
797,"""",O
797,"""",O
797,adıyla,O
797,",",O
797,birden,O
797,fazla,O
797,DJ,O
797,ile,O
797,bir,O
797,dizi,O
797,konser,O
797,gerçekleştirdi,O
797,.,O
798,Ameliyatı,O
798,gerçekleştiren,O
798,Abdullah,B-PERSON
798,Cevdet,I-PERSON
798,Bey,I-PERSON
798,ve,O
798,bulunan,O
798,genç,O
798,bir,O
798,operatördü,O
798,.,O
798,İntihar,O
798,girişiminden,O
798,sonra,O
798,kendisini,O
798,tekrar,O
798,okumaya,O
798,verdi,O
798,.,O
799,Savaş,O
799,döneminde,O
799,krala,O
799,yakın,O
799,siyasi,O
799,çevrelerce,O
799,Elizabeth'in,B-PERSON
799,bölgesi,O
799,ile,O
799,yoğun,O
799,ilişkileri,O
799,aracılığıyla,O
799,milliyetçiliğini,O
799,zayıflatmak,O
799,için,O
799,planları,O
799,olduğu,O
799,ileri,O
799,sürülmüştür,O
799,.,O
800,Oyunculuk,O
800,kariyerine,O
800,2003,B-DATE
800,yılında,I-DATE
800,dizisiyle,O
800,başladı,O
800,.,O
801,En,O
801,son,O
801,",",O
801,Yeniçeri,B-ORG
801,Ocağı'nın,I-ORG
801,kaldırılmasından,O
801,iki,B-DATE
801,ay,I-DATE
801,önce,O
801,yapılmıştı,O
801,.,O
802,Oyunculuk,O
802,kariyerine,O
802,1960'larda,B-DATE
802,başlayan,O
802,Parker,B-PERSON
802,",",O
802,1965,B-DATE
802,yılında,I-DATE
802,entrikacı,O
802,bir,O
802,baronesi,O
802,canlandırdığı,O
802,filmi,O
802,ile,O
802,dünya,O
802,çapında,O
802,üne,O
802,kavuşmuştu,O
802,.,O
803,ve,O
803,yarışan,O
803,Olazbal'ın,B-PERSON
803,Masters,O
803,şampiyonluğu,O
803,bulunmaktadır,O
803,.,O
804,Popüler,O
804,manga,O
804,Kaptan,O
804,hayali,O
804,kahramanlardan,O
804,biri,O
804,olan,O
804,Teppei,B-PERSON
804,Kisugi,I-PERSON
804,profesyonel,O
804,futbolcu,O
804,olduktan,O
804,sonra,O
804,Cerezo,B-ORG
804,Osaka'ya,I-ORG
804,katılır,O
804,.,O
805,Yine,O
805,günümüzde,O
805,kent,O
805,",",O
805,IKEA,B-ORG
805,",",O
805,Electrolux,B-ORG
805,ve,O
805,Husqvarna,B-ORG
805,gibi,O
805,büyük,O
805,markalarının,O
805,ana,O
805,şubelerine,O
805,sahiptir,O
805,.,O
806,Galifianakis,B-PERSON
806,2008,B-DATE
806,yılında,I-DATE
806,bazı,O
806,şehirlerde,O
806,seyircilerin,O
806,beğenisine,O
806,sunulan,O
806,bağımsız,O
806,sinema,O
806,filmi,O
806,"""",O
806,de,O
806,başrol,O
806,oynadı,O
806,.,O
807,Dolayısıyla,O
807,Luke,B-PERSON
807,Ben,I-PERSON
807,Kenobi'nin,I-PERSON
807,aslında,O
807,Obi,B-PERSON
807,Wan,I-PERSON
807,Kenobi,I-PERSON
807,olduğunu,O
807,öğrenir,O
807,.,O
808,Bu,O
808,arada,O
808,esrarengiz,O
808,biri,O
808,",",O
808,sürekli,O
808,olarak,O
808,Harry,B-PERSON
808,ve,O
808,arkadaşlarına,O
808,kendini,O
808,göstermeden,O
808,yardım,O
808,etmektedir,O
808,.,O
809,Kinky,B-PERSON
809,",",O
809,Shandurai'ye,B-PERSON
809,ilgi,O
809,duymaya,O
809,başlar,O
809,.,O
810,Tsvaygenbaum,B-PERSON
810,Derbent,I-PERSON
810,",",O
810,dünyanın,O
810,en,O
810,eski,O
810,şehirlerinden,O
810,biri,O
810,olan,O
810,şehrinde,O
810,doğdu,O
810,.,O
811,Moroni,B-PERSON
811,Swain,I-PERSON
811,adıyla,O
811,Robert,B-PERSON
811,Henry,I-PERSON
811,Swain,I-PERSON
811,ve,O
811,Mary,B-PERSON
811,Ingeborg,I-PERSON
811,Jensen,I-PERSON
811,"""",O
811,in,O
811,oğlu,O
811,olarak,O
811,dünyaya,O
811,gelen,O
811,Swain,B-PERSON
811,",",O
811,erken,O
811,yaşlarda,O
811,sahneye,O
811,adım,O
811,attı,O
811,.,O
812,Halen,O
812,Oxford,B-ORG
812,Üniversitesinde,I-ORG
812,tarih,O
812,bölümünde,O
812,görev,O
812,yapmaktadır,O
812,.,O
813,Yeşim,B-PERSON
813,karakterini,O
813,canlandıran,O
813,Serenay,B-PERSON
813,Sarıkaya'nın,I-PERSON
813,yerine,O
813,Azra,B-PERSON
813,karakteriyle,O
813,Deniz,B-PERSON
813,Barut,I-PERSON
813,dizi,O
813,kadrosuna,O
813,eklenmiştir,O
813,.,O
814,Bu,O
814,kontenjanın,O
814,yarısı,O
814,(,O
814,yani,O
814,toplam,O
814,kontenjanın,O
814,denk,O
814,düşen,O
814,kontenjan,O
814,),O
814,Galatasaray,B-ORG
814,Lisesi,I-ORG
814,öğrencilerine,O
814,ayrılmıştır,O
814,.,O
815,Leipzig,B-ORG
815,ve,O
815,Göttingen,B-ORG
815,Üniversitelerinde,I-ORG
815,öğrenim,O
815,gördükten,O
815,sonra,O
815,1805'te,B-DATE
815,geri,O
815,döndü,O
815,.,O
816,Jean,B-PERSON
816,Louis,I-PERSON
816,"""",I-PERSON
816,Jack,I-PERSON
816,"""",I-PERSON
816,Kerouac,I-PERSON
816,(,O
816,12,B-DATE
816,Mart,I-DATE
816,1922,I-DATE
816,21,I-DATE
816,Ekim,I-DATE
816,1969,I-DATE
816,),O
816,romancı,O
816,ve,O
816,şairdir,O
816,.,O
817,1919'da,B-DATE
817,babasının,O
817,bankanın,O
817,yöneticiliğini,O
817,yaptığı,O
817,doğdu,O
817,.,O
818,Apollon,B-PERSON
818,ve,O
818,Poseidon,B-PERSON
818,",",O
818,Hestia,B-PERSON
818,ile,O
818,birlikte,O
818,olmak,O
818,istedilerse,O
818,de,O
818,",",O
818,tanrıça,O
818,Zeus'tan,B-PERSON
818,sonsuza,O
818,kadar,O
818,bakire,O
818,kalmayı,O
818,diler,O
818,ve,O
818,isteği,O
818,Zeus,B-PERSON
818,tarafından,O
818,kabul,O
818,edilir,O
818,.,O
819,Crash'in,B-PERSON
819,eski,O
819,sevgilisi,O
819,Tawna,B-PERSON
819,ile,O
819,çıkmaktadır,O
819,.,O
820,Ancak,O
820,anlaşma,O
820,sırasında,O
820,verilen,O
820,bir,O
820,ziyafette,O
820,içkiyi,O
820,fazla,O
820,kaçıran,O
820,de,O
820,Weert,B-PERSON
820,ve,O
820,donanması,O
820,kralı,O
820,aşağılamaya,O
820,ve,O
820,ona,O
820,hakaret,O
820,etmeye,O
820,başlayınca,O
820,kral,O
820,tarafından,O
820,öldürüldüler,O
820,.,O
821,1986'da,B-DATE
821,kabulünü,O
821,izleyerek,O
821,mevzuata,O
821,ilişkin,O
821,yetkileri,O
821,arttırılan,O
821,",",O
821,paralelinde,O
821,de,O
821,önemli,O
821,bazı,O
821,konulardaki,O
821,yönetmelik,O
821,ve,O
821,yönergelerin,O
821,kabulünde,O
821,Konsey,O
821,ile,O
821,eşit,O
821,statüye,O
821,taşınmış,O
821,durumda,O
821,.,O
822,"""",O
822,Misery,B-PERSON
822,"""",O
822,veya,O
822,İkili,B-PERSON
822,Pop,I-PERSON
822,Vokal,I-PERSON
822,Performansı,O
822,kategorisinde,O
822,aday,O
822,gösterilmiş,O
822,ancak,O
822,ödülü,O
822,Train,B-PERSON
822,grubu,O
822,"""",O
822,"""",O
822,şarkılarıyla,O
822,kazanmıştır,O
822,.,O
823,15,B-DATE
823,Mayıs,I-DATE
823,1964,I-DATE
823,tarihinde,I-DATE
823,başlayan,O
823,5,B-DATE
823,Nisan,I-DATE
823,1965,I-DATE
823,tarihinde,I-DATE
823,son,O
823,bulan,O
823,liglerinde,O
823,oynayan,O
823,takımların,O
823,katıldığı,O
823,turnuvanın,O
823,kez,O
823,düzenlenenidir,O
823,.,O
823,},O
823,.,O
824,Humboldt,B-PERSON
824,aralarında,O
824,Joseph,B-PERSON
824,Louis,I-PERSON
824,Gay,I-PERSON
824,Lussac,I-PERSON
824,",",O
824,Justus,B-PERSON
824,von,I-PERSON
824,Liebig,I-PERSON
824,",",O
824,Louis,B-PERSON
824,Agassiz,I-PERSON
824,ve,O
824,Matthew,B-PERSON
824,Fontaine,I-PERSON
824,Maury'nin,I-PERSON
824,bulunduğu,O
824,birçok,O
824,bilim,O
824,insanıyla,O
824,çalışmış,O
824,ve,O
824,çalışmaları,O
824,desteklemiştir,O
824,.,O
825,25,B-DATE
825,Haziran'da,I-DATE
825,Uluslararası,B-ORG
825,Atom,I-ORG
825,Enerjisi,I-ORG
825,Kurumu,I-ORG
825,eski,O
825,başkanı,O
825,Muhammed,B-PERSON
825,El,I-PERSON
825,Baradey,I-PERSON
825,polisin,O
825,gücünü,O
825,kötüye,O
825,kullanmasına,O
825,karşı,O
825,bir,O
825,yürüyüş,O
825,düzenledi,O
825,ve,O
825,taziye,O
825,için,O
825,Said'in,B-PERSON
825,ailesini,O
825,ziyaret,O
825,etti,O
825,.,O
826,Colin,B-PERSON
826,Meloy,I-PERSON
826,(,O
826,vokal,O
826,",",O
826,şarkı,O
826,sözleri,O
826,",",O
826,gitar,O
826,),O
826,.,O
827,oyuncu,O
827,4,B-DATE
827,Ocak,I-DATE
827,",",I-DATE
827,2009,I-DATE
827,tarihinde,O
827,oynanan,O
827,Los,B-ORG
827,Angeles,I-ORG
827,Lakers,I-ORG
827,karşılaşmasında,O
827,attığı,O
827,sayıyla,O
827,kariyer,O
827,rekorunu,O
827,kırmıştır,O
827,.,O
828,2006,B-DATE
828,ve,I-DATE
828,2010,I-DATE
828,yılları,I-DATE
828,arasında,I-DATE
828,yapmıştır,O
828,.,O
829,Whishaw,B-PERSON
829,",",O
829,tiyatroda,O
829,sergilediği,O
829,Hamlet,B-PERSON
829,performansı,O
829,ve,O
829,filmindeki,O
829,Jean,B-PERSON
829,Baptiste,I-PERSON
829,Grenouille,I-PERSON
829,karakteri,O
829,ile,O
829,bilinmektedir,O
829,.,O
830,1985,B-DATE
830,Fransız,B-ORG
830,Kültür,I-ORG
830,Bakanlığının,I-ORG
830,verdiği,O
830,ödülünü,O
830,reddetmiştir,O
830,.,O
831,uluslararası,O
831,arenada,O
831,tanıtımı,O
831,için,O
831,iyiniyet,O
831,olarak,O
831,artistik,O
831,patenci,O
831,Kim,B-PERSON
831,Yu,I-PERSON
831,Na,I-PERSON
831,ile,O
831,birlikte,O
831,"""",O
831,"""",O
831,reklam,O
831,kampanyasında,O
831,görev,O
831,almıştır,O
831,.,O
832,Frank,B-PERSON
832,",",O
832,yolculuk,O
832,sırasında,O
832,bir,O
832,yandan,O
832,bu,O
832,işi,O
832,alması,O
832,için,O
832,baskı,O
832,yapan,O
832,insanlarla,O
832,uğraşırken,O
832,bir,O
832,yandan,O
832,da,O
832,Vasilev,B-PERSON
832,tarafından,O
832,gönderilen,O
832,ajanlarla,O
832,başa,O
832,çıkmak,O
832,zorundadır,O
832,.,O
833,Örgütün,O
833,isminin,O
833,kaynağı,O
833,",",O
833,26,B-DATE
833,Temmuz,I-DATE
833,1953,I-DATE
833,tarihinde,O
833,yapılan,O
833,saldırıdır,O
833,.,O
834,Metro,B-ORG
834,Group,I-ORG
834,",",O
834,",",O
834,",",O
834,",",O
834,",",O
834,birçok,O
834,şehirde,O
834,açılan,O
834,Saturn,B-ORG
834,ve,O
834,Media,B-ORG
834,Markt,I-ORG
834,mağazalar,O
834,zincirini,O
834,bünyesinde,O
834,barındırır,O
834,.,O
835,Amiri,O
835,de,O
835,"""",O
835,Summers,O
835,dosyası'nı,O
835,ondan,O
835,alıp,O
835,başkasına,O
835,verir,O
835,ve,O
835,Buffy,B-PERSON
835,mutlu,O
835,bir,O
835,şekilde,O
835,oradan,O
835,ayrılır,O
835,.,O
836,Laura,B-PERSON
836,ise,O
836,sakinleştirici,O
836,ilaçlarla,O
836,ayakta,O
836,durabilmektedir,O
836,.,O
837,Vadim,B-PERSON
837,Anatolyeviç,I-PERSON
837,Hamuttskih,I-PERSON
837,(,O
837,:,O
837,),O
837,(,O
837,d.,O
837,26,B-DATE
837,Kasım,I-DATE
837,1969,I-DATE
837,),O
837,voleybolcu,O
837,.,O
838,başrollerini,O
838,Jennifer,B-PERSON
838,Aniston,I-PERSON
838,",",O
838,Gerard,B-PERSON
838,Butler,I-PERSON
838,ın,O
838,paylaştığı,O
838,2010,B-DATE
838,yapımı,O
838,filmidir,O
838,.,O
839,D,B-ORG
839,Smart,I-ORG
839,platformundan,O
839,NBA,B-ORG
839,TV,I-ORG
839,",",O
839,Smart,B-ORG
839,Spor,I-ORG
839,",",O
839,Smart,B-ORG
839,Spor,I-ORG
839,2,I-ORG
839,kanallarından,O
839,ve,O
839,CNN,B-ORG
839,Türk'den,I-ORG
839,yayınlanmaktadır,O
839,.,O
840,1951,B-DATE
840,1953,I-DATE
840,arasında,I-DATE
840,Katanga,B-ORG
840,Eyalet,I-ORG
840,Meclisi'nde,I-ORG
840,görev,O
840,yapan,O
840,az,O
840,sayıda,O
840,arasında,O
840,yer,O
840,aldı,O
840,.,O
841,Onu,O
841,üne,O
841,kavuşturan,O
841,rolü,O
841,",",O
841,dizisindeki,O
841,Dr.,B-PERSON
841,Juliet,I-PERSON
841,Burke,I-PERSON
841,isimli,O
841,karakterdir,O
841,.,O
842,Sonraki,O
842,röportajda,O
842,Emelianenko,B-PERSON
842,bu,O
842,sporu,O
842,bıraktığını,O
842,açıkladı,O
842,ama,O
842,bu,O
842,daha,O
842,sonra,O
842,yönetim,O
842,tarafından,O
842,geri,O
842,çekildi,O
842,.,O
843,Şarkının,O
843,nakaratı,O
843,şöyledir,O
843,:,O
843,Swift,B-PERSON
843,",",O
843,haftalık,O
843,magazin,O
843,dergisi,O
843,Country,B-ORG
843,Weekly'ye,I-ORG
843,(,O
843,en,O
843,),O
843,verdiği,O
843,röportajda,O
843,yazmak,O
843,haftalarımızı,O
843,almıştı,O
843,.,O
844,6,B-DATE
844,Temmuz,I-DATE
844,2013,I-DATE
844,tarihinde,I-DATE
844,yıllık,O
844,anlaşma,O
844,ile,O
844,Bursaspor'a,B-ORG
844,transfer,O
844,oldu,O
844,.,O
845,Helmer,B-PERSON
845,Arminia,B-ORG
845,Bielefeld'da,I-ORG
845,kariyerine,O
845,başladı,O
845,.,O
846,Muhammed,B-PERSON
846,Ali,I-PERSON
846,kendisi,O
846,için,O
846,lakabı,O
846,takmıştır,O
846,.,O
847,Poe'nun,B-PERSON
847,1840,B-DATE
847,tarihli,I-DATE
847,isimli,O
847,öykü,O
847,toplamında,O
847,da,O
847,yer,O
847,alan,O
847,hikaye,O
847,",",O
847,defalarca,O
847,sinemaya,O
847,uyarlanmıştır,O
847,.,O
848,Perdesini,O
848,açan,O
848,",",O
848,daha,O
848,sonra,O
848,demir,O
848,alarak,O
848,giden,O
848,bu,O
848,yüzen,O
848,tiyatro,O
848,projesi,O
848,",",O
848,Ferhan,B-PERSON
848,Şensoy'a,I-PERSON
848,getirdi,O
848,.,O
849,Aynı,O
849,şekilde,O
849,da,O
849,Celta,B-ORG
849,Vigo,I-ORG
849,taraftarlarını,O
849,"""",O
849,hayranı,O
849,"""",O
849,olmakla,O
849,itham,O
849,ederler,O
849,.,O
850,cumhuriyet,O
850,olduktan,O
850,sonra,O
850,birlikte,O
850,bağlanıp,O
850,krallık,O
850,rejimi,O
850,getirme,O
850,çabalarına,O
850,girişmişlerse,O
850,de,O
850,MO,B-DATE
850,496,I-DATE
850,de,I-DATE
850,yenmişlerdir,O
850,.,O
851,Yonglo'nun,B-PERSON
851,yayılmacı,O
851,eğilimleri,O
851,komşu,O
851,yönelik,O
851,başarısız,O
851,bir,O
851,askeri,O
851,serüvene,O
851,sürüklendi,O
851,.,O
852,Grup,O
852,",",O
852,ve,O
852,dünya,O
852,çapında,O
852,profesyonel,O
852,kaykaycı,O
852,ve,O
852,MTV'nin,B-ORG
852,program,O
852,serilerinden,O
852,Viva,B-ORG
852,La,I-ORG
852,Bam'ın,I-ORG
852,yapımcısı,O
852,Bam,B-PERSON
852,Margera'nın,I-PERSON
852,işaretini,O
852,tasarladığı,O
852,ve,O
852,yaptığı,O
852,programlarda,O
852,kullanmasından,O
852,ötürü,O
852,iyice,O
852,tanınmaya,O
852,başlandı,O
852,.,O
853,",",O
853,Halid,B-PERSON
853,bin,I-PERSON
853,Velid'in,I-PERSON
853,",",O
853,ve,O
853,karşı,O
853,yapmış,O
853,olduğu,O
853,son,O
853,muharebedir,O
853,.,O
854,Joan,B-PERSON
854,Crawford'un,I-PERSON
854,başrolünü,O
854,oynadığı,O
854,filmde,O
854,ise,O
854,şarkıyı,O
854,Nat,B-PERSON
854,King,I-PERSON
854,Cole,I-PERSON
854,seslendiriyordu,O
854,.,O
855,İç,O
855,sınavla,O
855,Galatasaray,B-ORG
855,Üniversitesi'ne,I-ORG
855,girmeye,O
855,hak,O
855,kazanan,O
855,öğrenciler,O
855,",",O
855,yıllık,O
855,hazırlık,O
855,sınıfından,O
855,da,O
855,muaf,O
855,tutulurlar,O
855,.,O
856,Film,O
856,",",O
856,sinema,O
856,salonunda,O
856,başlayan,O
856,büyük,O
856,kavgada,O
856,Charlie'nin,B-PERSON
